gene,cell_line,lineage,chronos_score,is_essential,data_source,license
SLC35G1,ACH-00900,PANC,-0.184,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00901,LUNG,-0.2619,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00902,CRC,-0.0355,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00903,PANC,-0.3429,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00904,OTHER,-0.0496,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00905,SKIN,-0.4774,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00906,PANC,-0.1371,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00907,CRC,-0.1734,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00908,LUNG,-0.261,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00909,LUNG,-0.1216,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00910,HEMA,-0.1919,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00911,OTHER,-0.0218,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00912,OTHER,-0.096,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00913,OTHER,-0.1121,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00914,OTHER,-0.1362,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00915,OTHER,-0.2508,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00916,CRC,-0.2253,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00917,CRC,-0.1428,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00918,LUNG,-0.206,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00919,PANC,-0.0133,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00920,CRC,-0.166,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00921,OTHER,-0.1236,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00922,SKIN,-0.3904,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00923,PANC,-0.0385,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00924,CRC,-0.2672,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00925,LUNG,-0.3364,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00926,CRC,0.0669,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00927,OTHER,-0.0754,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00928,SKIN,-0.0334,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00929,BRAIN,-0.1118,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00930,LUNG,-0.194,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00931,BREAST,-0.2219,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00932,BREAST,-0.0631,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00933,HEMA,-0.0101,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00934,HEMA,-0.1902,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00935,LUNG,0.1309,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00936,OTHER,-0.2096,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00937,CRC,-0.3891,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00938,OTHER,-0.4382,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00939,CRC,-0.4332,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00940,LUNG,-0.2421,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00941,OTHER,-0.2148,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00942,CRC,-0.0776,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00943,BREAST,-0.1843,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00944,BREAST,-0.0535,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00945,LUNG,-0.1733,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00946,BRAIN,-0.178,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00947,OTHER,-0.2666,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00948,OTHER,0.0334,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00949,BREAST,-0.4097,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00950,PANC,-0.1348,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00951,LUNG,-0.2072,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00952,LUNG,-0.0627,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00953,CRC,-0.1831,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00954,OTHER,-0.1787,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00955,OTHER,-0.22,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00956,HEMA,0.029,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00957,PANC,-0.1796,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00958,PANC,0.1154,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00959,PANC,-0.1392,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00960,PANC,-0.1767,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00961,BREAST,-0.2018,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00962,CRC,-0.0954,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00963,CRC,-0.2683,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00964,OTHER,-0.1581,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00965,PANC,-0.1788,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00966,OTHER,-0.1312,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00967,CRC,-0.1275,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00968,PANC,-0.1197,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00969,LUNG,-0.1658,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00970,LUNG,0.0553,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00971,CRC,-0.1166,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00972,CRC,0.2109,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00973,OTHER,-0.1725,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00974,BREAST,-0.0362,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00975,SKIN,-0.2889,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00976,PANC,0.0301,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00977,BREAST,-0.2856,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00978,PANC,-0.1116,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00979,LUNG,-0.2197,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00980,OTHER,-0.1122,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00981,HEMA,-0.2152,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00982,BRAIN,-0.2984,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00983,PANC,-0.2207,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00984,CRC,0.0512,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00985,OTHER,-0.1099,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00986,BREAST,-0.3733,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00987,CRC,-0.0157,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00988,BREAST,-0.3137,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00989,HEMA,-0.0685,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00990,SKIN,-0.097,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00991,HEMA,-0.0876,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00992,HEMA,0.098,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00993,LUNG,-0.3043,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00994,OTHER,-0.0884,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00995,BREAST,0.0089,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00996,SKIN,-0.2765,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00997,CRC,-0.2919,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00998,OTHER,-0.2231,0,DepMap_26Q1_simulation,CC_BY_4.0
SLC35G1,ACH-00999,LUNG,-0.1313,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00000,HEMA,-0.2916,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00001,BREAST,0.0027,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00002,OTHER,-0.2913,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00003,BRAIN,0.114,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00004,CRC,-0.0029,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00005,OTHER,0.207,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00006,HEMA,0.0203,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00007,HEMA,-0.1257,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00008,CRC,-0.1998,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00009,BREAST,-0.0442,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00010,BREAST,-0.0845,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00011,OTHER,0.0979,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00012,SKIN,-0.2193,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00013,HEMA,0.2231,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00014,BREAST,0.1112,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00015,LUNG,-0.1105,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00016,PANC,0.1897,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00017,CRC,-0.1975,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00018,HEMA,-0.0492,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00019,SKIN,-0.2715,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00020,HEMA,0.197,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00021,BREAST,-0.3271,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00022,OTHER,-0.2961,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00023,OTHER,-0.1752,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00024,HEMA,0.1183,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00025,LUNG,0.0632,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00026,PANC,-0.0617,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00027,CRC,0.0728,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00028,CRC,-0.0973,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00029,BRAIN,-0.0166,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00030,BRAIN,0.1678,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00031,OTHER,-0.117,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00032,BREAST,-0.195,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00033,BREAST,-0.0094,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00034,PANC,0.031,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00035,LUNG,-0.0634,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00036,CRC,0.0705,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00037,PANC,-0.1102,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00038,LUNG,-0.0609,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00039,BRAIN,-0.0238,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00040,BREAST,-0.0369,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00041,HEMA,0.162,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00042,BRAIN,-0.0246,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00043,LUNG,-0.1256,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00044,HEMA,-0.0008,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00045,HEMA,0.0713,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00046,BREAST,0.0361,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00047,LUNG,0.0278,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00048,BRAIN,-0.3047,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00049,CRC,-0.4539,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00050,LUNG,0.1113,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00051,CRC,-0.0142,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00052,HEMA,-0.0832,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00053,BRAIN,0.0241,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00054,BRAIN,0.2091,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00055,HEMA,0.132,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00056,BREAST,0.0643,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00057,SKIN,-0.213,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00058,CRC,-0.1935,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00059,CRC,-0.438,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00060,BRAIN,0.015,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00061,PANC,0.0863,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00062,SKIN,0.0985,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00063,HEMA,0.0213,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00064,SKIN,-0.1031,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00065,PANC,-0.1646,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00066,PANC,-0.2038,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00067,LUNG,-0.1045,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00068,CRC,-0.2267,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00069,BREAST,0.1834,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00070,LUNG,-0.2754,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00071,BREAST,-0.1096,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00072,OTHER,-0.3704,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00073,LUNG,-0.0355,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00074,CRC,-0.0804,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00075,LUNG,-0.1335,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00076,LUNG,-0.2199,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00077,BRAIN,-0.0796,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00078,PANC,-0.1617,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00079,HEMA,-0.1005,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00080,BRAIN,0.2136,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00081,BREAST,-0.0542,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00082,HEMA,-0.0001,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00083,CRC,-0.1497,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00084,CRC,-0.1977,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00085,CRC,-0.0834,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00086,BRAIN,0.2956,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00087,PANC,-0.1231,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00088,CRC,-0.0258,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00089,PANC,-0.2043,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00090,CRC,-0.4933,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00091,BRAIN,-0.1985,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00092,BREAST,0.2771,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00093,BREAST,0.0093,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00094,LUNG,0.1661,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00095,SKIN,-0.1322,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00096,BREAST,-0.4335,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00097,CRC,-0.2463,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00098,CRC,-0.0204,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00099,OTHER,-0.0444,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00100,OTHER,-0.0816,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00101,BRAIN,-0.1595,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00102,LUNG,0.061,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00103,OTHER,-0.1552,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00104,HEMA,-0.0338,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00105,BRAIN,-0.0507,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00106,BREAST,-0.1353,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00107,LUNG,-0.2122,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00108,CRC,-0.1441,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00109,OTHER,0.201,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00110,BREAST,0.0869,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00111,LUNG,0.0731,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00112,LUNG,-0.198,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00113,SKIN,-0.2957,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00114,CRC,0.0845,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00115,OTHER,0.0557,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00116,HEMA,-0.0594,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00117,BRAIN,-0.1356,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00118,BREAST,-0.2996,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00119,SKIN,0.0501,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00120,SKIN,0.0979,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00121,SKIN,-0.1819,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00122,CRC,-0.1944,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00123,BREAST,0.1062,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00124,CRC,-0.1763,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00125,PANC,0.1869,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00126,BREAST,-0.0964,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00127,CRC,-0.138,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00128,CRC,-0.0732,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00129,SKIN,-0.138,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00130,CRC,0.0889,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00131,OTHER,0.0529,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00132,SKIN,0.0832,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00133,BREAST,-0.0523,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00134,SKIN,-0.1485,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00135,CRC,-0.0814,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00136,OTHER,-0.1439,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00137,PANC,0.14,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00138,HEMA,0.0703,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00139,CRC,-0.0937,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00140,PANC,-0.219,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00141,PANC,0.1511,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00142,OTHER,-0.0595,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00143,SKIN,-0.0995,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00144,PANC,0.1524,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00145,LUNG,-0.1565,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00146,BREAST,-0.1278,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00147,PANC,-0.1146,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00148,BREAST,-0.2775,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00149,CRC,-0.0326,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00150,HEMA,-0.1944,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00151,OTHER,-0.1656,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00152,CRC,-0.1857,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00153,PANC,-0.1681,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00154,CRC,-0.2058,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00155,BRAIN,-0.0429,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00156,LUNG,-0.1033,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00157,SKIN,-0.0728,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00158,BRAIN,0.2731,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00159,HEMA,-0.1033,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00160,CRC,0.0107,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00161,OTHER,0.0278,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00162,LUNG,-0.0894,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00163,CRC,-0.0389,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00164,PANC,-0.0769,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00165,BREAST,-0.0496,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00166,HEMA,-0.168,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00167,HEMA,-0.1541,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00168,LUNG,-0.0775,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00169,OTHER,-0.3758,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00170,LUNG,0.1444,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00171,PANC,0.2441,0,DepMap_26Q1_simulation,CC_BY_4.0
ST3GAL1,ACH-00172,LUNG,-0.0544,0,DepMap_26Q1_simulation,CC_BY_4.0
