gene,cell_line,lineage,demeter2_score,is_essential,data_source,license
MYC,ACH-sh0300,CRC,-0.7814,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0301,LUNG,-0.4976,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0302,OTHER,-0.7938,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0303,HEMA,-0.5129,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0304,OTHER,-0.479,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0305,HEMA,-0.6835,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0306,BREAST,-0.8292,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0307,PANC,-0.6368,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0308,BRAIN,-0.9476,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0309,BRAIN,-0.8335,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0310,SKIN,-0.5273,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0311,CRC,-0.6484,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0312,OTHER,-0.7601,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0313,BREAST,-0.7425,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0314,CRC,-0.668,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0315,SKIN,-0.84,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0316,PANC,-0.663,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0317,SKIN,-0.6391,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0318,HEMA,-0.7209,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0319,CRC,-0.8477,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0320,OTHER,-0.9564,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0321,BRAIN,-0.6335,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0322,LUNG,-0.6634,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0323,SKIN,-0.6314,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0324,OTHER,-0.6434,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0325,BREAST,-0.7012,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0326,BRAIN,-0.7856,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0327,BRAIN,-0.847,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0328,HEMA,-0.8069,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0329,PANC,-0.7537,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0330,SKIN,-0.8585,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0331,PANC,-0.6064,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0332,BREAST,-0.6187,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0333,LUNG,-0.5591,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0334,BREAST,-0.662,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0335,BREAST,-0.7271,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0336,LUNG,-0.6425,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0337,CRC,-0.6809,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0338,PANC,-0.6276,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0339,SKIN,-0.7508,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0340,OTHER,-0.8026,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0341,SKIN,-0.7041,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0342,BREAST,-0.8461,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0343,CRC,-0.6399,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0344,CRC,-0.5655,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0345,LUNG,-0.6469,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0346,BREAST,-0.748,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0347,CRC,-0.6574,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0348,OTHER,-0.8471,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0349,CRC,-0.6416,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0350,SKIN,-0.5998,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0351,BRAIN,-0.6783,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0352,LUNG,-0.542,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0353,SKIN,-0.7038,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0354,HEMA,-0.91,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0355,HEMA,-0.8347,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0356,CRC,-0.6679,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0357,BRAIN,-0.6676,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0358,OTHER,-0.6711,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0359,CRC,-0.5657,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0360,BREAST,-0.6608,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0361,OTHER,-0.7393,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0362,LUNG,-0.6498,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0363,LUNG,-0.6387,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0364,OTHER,-0.6415,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0365,BRAIN,-0.7185,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0366,BREAST,-0.6364,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0367,OTHER,-0.6446,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0368,HEMA,-0.5786,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0369,SKIN,-0.5689,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0370,HEMA,-0.7426,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0371,SKIN,-0.8087,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0372,SKIN,-0.643,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0373,LUNG,-0.7086,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0374,SKIN,-0.8538,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0375,CRC,-0.5761,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0376,BRAIN,-0.7097,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0377,HEMA,-0.6164,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0378,LUNG,-0.4392,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0379,LUNG,-0.6442,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0380,LUNG,-0.697,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0381,CRC,-0.6632,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0382,BREAST,-0.8526,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0383,BREAST,-0.6973,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0384,HEMA,-0.7375,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0385,HEMA,-0.6831,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0386,SKIN,-0.8615,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0387,LUNG,-0.699,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0388,BRAIN,-0.6461,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0389,CRC,-0.8871,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0390,HEMA,-0.7728,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0391,LUNG,-0.6844,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0392,OTHER,-0.8082,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0393,LUNG,-0.6306,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0394,LUNG,-0.593,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0395,OTHER,-0.777,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0396,LUNG,-0.8458,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0397,OTHER,-0.6876,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0398,CRC,-0.7844,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0399,OTHER,-0.7907,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0400,OTHER,-0.6558,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0401,BREAST,-0.6133,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0402,HEMA,-0.3348,0,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0403,OTHER,-0.561,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0404,OTHER,-0.7987,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0405,LUNG,-0.7102,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0406,CRC,-0.6757,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0407,BREAST,-0.6328,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0408,OTHER,-0.5923,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0409,PANC,-0.7656,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0410,BREAST,-0.6269,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0411,BREAST,-0.829,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0412,SKIN,-0.5011,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0413,OTHER,-0.5327,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0414,OTHER,-0.7031,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0415,CRC,-0.6411,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0416,BREAST,-0.6052,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0417,CRC,-0.5662,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0418,BREAST,-0.4288,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0419,CRC,-0.7598,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0420,CRC,-0.7489,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0421,BRAIN,-0.5475,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0422,LUNG,-0.9273,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0423,LUNG,-0.6575,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0424,SKIN,-0.8291,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0425,BREAST,-0.4844,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0426,LUNG,-0.7008,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0427,CRC,-0.8497,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0428,CRC,-0.8836,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0429,OTHER,-0.8804,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0430,PANC,-0.8293,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0431,PANC,-0.6991,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0432,PANC,-0.6742,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0433,BRAIN,-0.7155,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0434,OTHER,-0.6139,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0435,LUNG,-0.8087,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0436,CRC,-0.7507,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0437,PANC,-0.7462,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0438,BRAIN,-0.7616,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0439,BREAST,-0.7153,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0440,LUNG,-0.6753,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0441,PANC,-0.9715,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0442,BRAIN,-0.6675,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0443,BREAST,-0.7263,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0444,OTHER,-0.865,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0445,SKIN,-0.5672,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0446,PANC,-0.7436,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0447,CRC,-0.7429,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0448,PANC,-0.7745,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0449,CRC,-0.6902,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0450,CRC,-0.6949,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0451,HEMA,-0.7115,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0452,OTHER,-0.5759,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0453,PANC,-0.7133,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0454,LUNG,-0.9534,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0455,LUNG,-0.7575,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0456,BRAIN,-0.8578,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0457,CRC,-0.7262,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0458,SKIN,-0.4574,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0459,BREAST,-0.8398,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0460,OTHER,-0.7055,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0461,HEMA,-0.8023,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0462,BREAST,-0.7451,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0463,SKIN,-0.6667,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0464,CRC,-0.6107,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0465,CRC,-0.7308,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0466,HEMA,-0.6836,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0467,SKIN,-0.6012,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0468,BREAST,-0.716,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0469,BRAIN,-0.4486,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0470,OTHER,-0.499,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0471,LUNG,-0.5127,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0472,PANC,-0.6692,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0473,CRC,-0.5597,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0474,LUNG,-0.6668,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0475,LUNG,-0.5876,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0476,PANC,-0.437,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0477,HEMA,-0.7694,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0478,CRC,-0.7764,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0479,LUNG,-0.5799,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0480,CRC,-0.516,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0481,CRC,-0.9595,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0482,BREAST,-0.6943,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0483,LUNG,-0.8157,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0484,OTHER,-0.736,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0485,PANC,-0.9304,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0486,LUNG,-0.6446,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0487,PANC,-0.5459,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0488,LUNG,-0.5084,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0489,HEMA,-0.6682,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0490,CRC,-0.6427,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0491,SKIN,-0.8657,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0492,CRC,-0.5171,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0493,BREAST,-0.5406,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0494,PANC,-0.7709,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0495,CRC,-0.8902,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0496,HEMA,-0.5786,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0497,BREAST,-0.6886,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0498,HEMA,-0.7335,1,Project_Achilles_simulation,CC_BY_4.0
MYC,ACH-sh0499,LUNG,-0.5591,1,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0000,SKIN,-0.052,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0001,CRC,0.1179,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0002,CRC,0.2567,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0003,HEMA,0.0559,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0004,SKIN,0.1459,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0005,LUNG,0.2203,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0006,HEMA,0.171,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0007,LUNG,0.1663,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0008,BREAST,0.1669,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0009,BREAST,0.1362,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0010,OTHER,-0.1309,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0011,OTHER,0.3297,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0012,LUNG,0.3644,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0013,LUNG,-0.062,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0014,BREAST,0.1381,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0015,CRC,0.0753,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0016,LUNG,-0.1162,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0017,OTHER,-0.025,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0018,HEMA,-0.2675,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0019,PANC,0.3778,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0020,PANC,0.1195,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0021,OTHER,0.0489,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0022,SKIN,0.0615,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0023,OTHER,0.1733,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0024,OTHER,0.1455,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0025,CRC,0.1408,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0026,CRC,0.2524,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0027,HEMA,-0.21,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0028,CRC,-0.2077,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0029,BREAST,0.0836,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0030,LUNG,0.0362,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0031,PANC,-0.0425,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0032,CRC,0.2112,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0033,BREAST,0.0268,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0034,PANC,0.0689,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0035,CRC,0.2264,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0036,BREAST,0.1523,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0037,PANC,0.0774,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0038,LUNG,0.2284,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0039,BREAST,0.1063,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0040,BREAST,-0.0522,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0041,CRC,0.025,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0042,SKIN,0.2185,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0043,CRC,0.2161,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0044,SKIN,0.1938,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0045,CRC,0.2539,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0046,PANC,0.1868,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0047,OTHER,0.1965,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0048,LUNG,0.2312,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0049,CRC,0.1492,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0050,BREAST,-0.0297,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0051,BREAST,0.2834,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0052,SKIN,0.0457,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0053,CRC,0.1215,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0054,CRC,-0.0232,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0055,OTHER,0.2909,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0056,BREAST,0.0475,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0057,SKIN,-0.1336,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0058,HEMA,0.1426,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0059,HEMA,0.1144,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0060,OTHER,-0.0417,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0061,BREAST,0.2574,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0062,LUNG,-0.0529,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0063,CRC,0.0625,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0064,BREAST,-0.01,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0065,SKIN,0.1345,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0066,SKIN,-0.1542,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0067,OTHER,0.1926,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0068,HEMA,0.1373,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0069,PANC,-0.1543,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0070,CRC,0.3494,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0071,PANC,0.0157,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0072,OTHER,-0.0737,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0073,OTHER,0.0479,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0074,BRAIN,0.1137,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0075,SKIN,-0.054,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0076,HEMA,0.2163,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0077,BRAIN,-0.0937,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0078,SKIN,-0.1383,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0079,BREAST,0.0636,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0080,BREAST,0.1119,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0081,PANC,0.0843,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0082,OTHER,-0.0314,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0083,SKIN,0.1823,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0084,HEMA,-0.2349,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0085,PANC,0.0654,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0086,PANC,-0.0782,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0087,BRAIN,-0.1889,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0088,BRAIN,0.2084,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0089,LUNG,-0.0216,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0090,OTHER,0.0737,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0091,LUNG,-0.0622,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0092,SKIN,0.1266,0,Project_Achilles_simulation,CC_BY_4.0
RB1,ACH-sh0093,BREAST,-0.0666,0,Project_Achilles_simulation,CC_BY_4.0
